customer_id,gender,age,region,signup_date
1379,Female,28,Eldoret,07/06/2022
1380,Female,49,Eldoret,21/10/2024
1381,Female,28,Nairobi,05/08/2022
1382,Female,35,Nakuru,16/07/2024
1383,Male,44,Eldoret,22/05/2023
1384,Female,35,Kisumu,31/01/2024
1385,Male,40,Eldoret,22/06/2024
1386,Female,28,Mombasa,04/08/2023
1387,Male,38,Eldoret,19/11/2024
1388,Female,61,Nakuru,19/09/2023
1389,Male,22,Eldoret,04/06/2023
1390,Male,40,Nairobi,02/10/2022
1391,Female,58,Eldoret,07/05/2023
1392,Female,42,Nakuru,06/04/2024
1393,Female,58,Nairobi,08/08/2024
1394,Female,27,Kisumu,14/07/2024
1395,Male,39,Nairobi,26/04/2024
1396,Female,36,Mombasa,25/11/2024
1397,Male,18,Nairobi,03/12/2024
1398,Male,24,Kisumu,08/02/2022
1399,Female,21,Eldoret,27/08/2022
1400,Male,18,Nairobi,02/11/2024
1401,Male,32,Nairobi,02/05/2022
1402,Male,57,Nairobi,24/05/2022
1403,Male,29,Nairobi,15/11/2023
1404,Female,39,Kisumu,31/03/2023
1405,Female,39,Nakuru,03/01/2023
1406,Female,64,Nakuru,29/01/2024
1407,Female,34,Nairobi,04/09/2022
1408,Male,46,Kisumu,11/07/2024
1409,Male,63,Kisumu,04/12/2024
1410,Female,31,Nairobi,04/02/2024
1411,Female,37,Mombasa,10/01/2023
1412,Female,50,Nairobi,26/07/2022
1413,Male,60,Mombasa,03/06/2023
1414,Female,32,Nairobi,30/08/2022
1415,Female,29,Mombasa,29/03/2024
1416,Female,57,Mombasa,29/10/2022
1417,Male,37,Nairobi,02/12/2023
1418,Male,47,Mombasa,15/10/2022
1419,Male,55,Eldoret,03/06/2022
1420,Male,20,Nakuru,27/02/2023
1421,Male,45,Kisumu,29/04/2024
1422,Male,43,Mombasa,19/02/2022
1423,Male,47,Mombasa,18/07/2023
1424,Male,30,Kisumu,03/05/2024
1425,Female,30,Mombasa,01/06/2024
1426,Female,19,Kisumu,24/10/2023
1427,Male,54,Nairobi,19/07/2023
1428,Male,55,Eldoret,01/08/2022
1429,Female,19,Eldoret,25/12/2024
1430,Male,53,Nakuru,21/03/2024
1431,Male,43,Mombasa,29/04/2024
1432,Male,28,Nakuru,30/05/2024
1433,Female,25,Nairobi,24/12/2024
1434,Female,61,Eldoret,30/11/2022
1435,Female,57,Nairobi,01/02/2022
1436,Female,60,Nairobi,17/05/2024
1437,Female,39,Mombasa,16/06/2024
1438,Male,37,Nairobi,24/08/2023
1439,Female,25,Eldoret,14/09/2024
1440,Male,46,Nakuru,22/08/2023
1441,Male,57,Eldoret,04/06/2023
1442,Female,43,Mombasa,18/05/2024
1443,Female,47,Eldoret,16/01/2022
1444,Male,34,Kisumu,10/10/2022
1445,Male,37,Nakuru,27/12/2022
1446,Male,33,Kisumu,24/11/2024
1447,Female,63,Kisumu,23/04/2022
1448,Female,60,Mombasa,04/11/2022
1449,Female,24,Nairobi,16/08/2024
1450,Female,33,Kisumu,12/12/2024
1451,Female,62,Eldoret,13/04/2024
1452,Male,64,Nairobi,30/08/2022
1453,Female,44,Eldoret,31/01/2022
1454,Male,40,Eldoret,05/12/2023
1455,Male,41,Nairobi,18/05/2024
1456,Male,26,Nairobi,21/08/2022
1457,Female,52,Eldoret,23/11/2024
1458,Female,37,Mombasa,08/08/2024
1459,Female,54,Nakuru,28/02/2022
1460,Male,59,Nakuru,10/02/2024
1461,Male,34,Mombasa,19/12/2023
1462,Male,64,Nairobi,29/10/2022
1463,Male,48,Eldoret,13/03/2024
1464,Male,25,Nakuru,15/06/2024
1465,Male,32,Eldoret,22/04/2022
1466,Female,48,Mombasa,13/11/2022
1467,Female,47,Eldoret,30/10/2023
1468,Female,63,Mombasa,21/11/2023
1469,Female,37,Nairobi,18/01/2022
1470,Male,56,Mombasa,17/02/2024
1471,Male,29,Mombasa,26/12/2022
1472,Female,34,Nakuru,28/11/2022
1473,Male,59,Eldoret,12/06/2023
1474,Female,47,Nakuru,12/01/2022
1475,Female,46,Kisumu,31/07/2022
1476,Female,36,Mombasa,03/10/2023
1477,Male,63,Kisumu,10/10/2022
1478,Female,28,Nakuru,19/02/2024
1479,Female,51,Eldoret,19/11/2024
1480,Female,24,Nakuru,29/10/2024
1481,Male,61,Eldoret,08/11/2023
1482,Male,51,Eldoret,06/12/2023
1483,Female,37,Nairobi,02/03/2023
1484,Male,55,Mombasa,14/08/2023
1485,Male,41,Nakuru,01/04/2022
1486,Male,27,Eldoret,01/04/2023
1487,Male,49,Nakuru,20/03/2023
1488,Male,32,Nakuru,20/03/2022
1489,Male,54,Eldoret,15/07/2024
1490,Male,37,Kisumu,13/04/2022
1491,Male,20,Mombasa,15/09/2023
1492,Male,54,Mombasa,16/09/2024
1493,Male,57,Nairobi,22/08/2022
1494,Female,25,Nairobi,06/10/2023
1495,Female,57,Nairobi,29/02/2024
1496,Male,61,Mombasa,22/01/2023
1497,Female,40,Kisumu,26/04/2024
1498,Female,57,Mombasa,07/02/2022
1499,Male,28,Mombasa,29/08/2022
1500,Male,63,Mombasa,15/11/2024
1501,Male,25,Mombasa,16/07/2023
1502,Female,46,Kisumu,16/03/2024
1503,Female,47,Nairobi,25/10/2022
1504,Male,27,Nakuru,15/03/2024
1505,Male,56,Nairobi,03/06/2022
1506,Male,45,Nairobi,02/01/2024
1507,Female,53,Nakuru,13/04/2023
1508,Female,30,Mombasa,18/02/2022
1509,Female,49,Kisumu,15/02/2022
1510,Female,53,Kisumu,19/02/2024
1511,Male,54,Nairobi,23/03/2022
1512,Male,43,Nakuru,03/12/2024
1513,Male,39,Eldoret,12/08/2024
1514,Male,21,Mombasa,30/09/2022
1515,Female,48,Nairobi,29/01/2023
1516,Female,35,Kisumu,29/02/2024
1517,Male,55,Nakuru,18/08/2023
1518,Male,41,Nakuru,27/02/2022
1519,Female,40,Nairobi,19/07/2023
1520,Male,39,Eldoret,01/01/2022
1521,Female,19,Kisumu,04/08/2022
1522,Male,48,Nairobi,05/02/2024
1523,Male,28,Eldoret,02/11/2023
1524,Male,45,Nakuru,26/05/2023
1525,Male,63,Mombasa,03/07/2024
1526,Male,49,Kisumu,05/04/2022
1527,Male,22,Kisumu,08/05/2023
1528,Male,55,Eldoret,04/02/2024
1529,Female,27,Nairobi,18/10/2024
1530,Female,57,Nakuru,30/05/2022
1531,Female,63,Eldoret,12/11/2024
1532,Female,41,Mombasa,26/01/2024
1533,Female,52,Mombasa,03/02/2023
1534,Male,61,Mombasa,14/02/2023
1535,Male,40,Eldoret,11/05/2022
1536,Female,34,Nakuru,04/05/2024
1537,Male,18,Kisumu,28/05/2022
1538,Female,48,Nairobi,16/01/2023
1539,Female,48,Kisumu,06/07/2023
1540,Male,59,Nakuru,22/10/2022
1541,Male,59,Kisumu,01/04/2023
1542,Male,51,Eldoret,18/06/2022
1543,Female,26,Mombasa,11/12/2023
1544,Male,39,Nakuru,06/02/2022
1545,Female,30,Nakuru,19/08/2022
1546,Female,42,Kisumu,11/09/2022
1547,Female,35,Eldoret,25/11/2022
1548,Male,29,Kisumu,06/09/2024
1549,Male,57,Kisumu,10/01/2022
1550,Female,34,Nakuru,22/03/2023
1551,Male,32,Kisumu,10/07/2024
1552,Male,59,Mombasa,15/04/2024
1553,Male,32,Kisumu,19/03/2022
1554,Female,32,Mombasa,12/07/2022
1555,Female,56,Nakuru,05/02/2023
1556,Male,30,Eldoret,19/04/2022
1557,Female,34,Mombasa,02/03/2024
1558,Male,49,Eldoret,20/09/2022
1559,Male,26,Eldoret,25/11/2022
1560,Male,57,Mombasa,29/12/2022
1561,Male,37,Nakuru,16/09/2022
1562,Female,43,Nairobi,26/03/2022
1563,Female,44,Eldoret,04/11/2022
1564,Female,38,Eldoret,19/09/2022
1565,Male,35,Nakuru,07/03/2024
1566,Male,30,Nakuru,23/09/2023
1567,Male,33,Kisumu,11/11/2023
1568,Female,26,Nakuru,14/05/2024
1569,Male,29,Eldoret,20/11/2022
1570,Female,61,Mombasa,13/07/2024
1571,Female,55,Nairobi,28/12/2023
1572,Female,36,Kisumu,04/09/2024
1573,Female,24,Mombasa,05/08/2022
1574,Female,52,Nairobi,24/03/2023
1575,Female,35,Nairobi,15/11/2022
1576,Male,33,Nairobi,20/09/2024
1577,Male,56,Mombasa,06/02/2022
1578,Female,21,Kisumu,01/01/2024
1579,Female,42,Kisumu,07/10/2024
1580,Male,49,Nairobi,23/11/2024
1581,Female,57,Mombasa,08/02/2022
1582,Female,30,Nairobi,28/07/2022
1583,Male,62,Nakuru,09/04/2024
1584,Female,34,Kisumu,05/05/2024
1585,Female,54,Eldoret,17/06/2024
1586,Female,23,Nairobi,24/08/2023
1587,Male,36,Nakuru,30/01/2024
1588,Male,30,Kisumu,10/03/2023
1589,Male,43,Mombasa,21/04/2024
1590,Female,31,Kisumu,01/02/2022
1591,Female,48,Mombasa,28/01/2023
1592,Male,21,Mombasa,28/06/2024
1593,Female,56,Nairobi,11/07/2022
1594,Female,25,Nairobi,27/09/2022
1595,Female,42,Kisumu,08/01/2024
1596,Female,30,Nakuru,18/03/2022
1597,Female,49,Kisumu,05/01/2024
1598,Male,55,Eldoret,02/06/2024
1599,Female,55,Mombasa,11/10/2022
1600,Male,45,Mombasa,28/06/2023
1601,Female,47,Nairobi,11/10/2023
1602,Male,20,Nakuru,07/09/2022
1603,Female,45,Nairobi,05/04/2022
1604,Male,20,Eldoret,17/01/2022
1605,Female,62,Kisumu,27/04/2022
1606,Male,51,Kisumu,09/09/2024
1607,Female,33,Nakuru,29/11/2022
1608,Male,39,Nairobi,08/10/2023
1609,Female,49,Nairobi,26/04/2022
1610,Male,55,Eldoret,20/08/2024
1611,Male,25,Kisumu,26/04/2024
1612,Female,25,Nairobi,12/11/2022
1613,Female,23,Nakuru,20/03/2024
1614,Male,31,Kisumu,07/01/2023
1615,Female,49,Eldoret,30/01/2024
1616,Male,52,Nakuru,26/05/2024
1617,Male,27,Mombasa,03/09/2024
1618,Male,20,Eldoret,05/06/2022
1619,Female,29,Nakuru,06/09/2023
1620,Male,48,Nairobi,02/11/2024
1621,Male,46,Mombasa,23/05/2023
1622,Female,22,Eldoret,10/04/2023
1623,Female,42,Nairobi,22/02/2024
1624,Female,58,Mombasa,14/03/2024
1625,Female,48,Kisumu,08/08/2022
1626,Male,38,Nairobi,15/01/2022
1627,Male,37,Nakuru,27/04/2022
1628,Male,56,Eldoret,27/11/2022
1629,Male,39,Mombasa,25/02/2022
1630,Female,21,Nairobi,04/11/2022
1631,Male,30,Kisumu,10/08/2022
1632,Male,62,Eldoret,07/03/2024
1633,Female,59,Eldoret,31/05/2022
1634,Male,37,Nairobi,22/04/2022
1635,Male,30,Kisumu,14/11/2023
1636,Male,34,Mombasa,28/11/2022
1637,Male,53,Nairobi,11/06/2024
1638,Male,50,Mombasa,10/06/2022
1639,Male,18,Eldoret,05/10/2022
1640,Female,32,Mombasa,15/06/2024
1641,Female,30,Kisumu,12/05/2023
1642,Male,34,Nakuru,17/10/2023
1643,Male,41,Kisumu,25/11/2024
1644,Female,25,Mombasa,30/10/2022
1645,Male,44,Nairobi,14/03/2023
1646,Male,62,Eldoret,27/12/2023
1647,Male,40,Nakuru,21/11/2024
1648,Female,63,Nairobi,05/07/2022
1649,Male,25,Nairobi,04/11/2023
1650,Female,25,Kisumu,27/09/2024
1651,Male,43,Mombasa,06/10/2022
1652,Female,64,Kisumu,14/11/2023
1653,Female,30,Mombasa,22/10/2024
1654,Male,56,Kisumu,07/10/2024
1655,Female,54,Nairobi,13/07/2024
1656,Male,45,Eldoret,15/01/2023
1657,Female,42,Mombasa,14/04/2024
1658,Male,33,Nakuru,25/09/2024
1659,Male,19,Nakuru,12/10/2022
1660,Female,35,Nairobi,25/02/2023
1661,Male,34,Kisumu,23/04/2022
1662,Male,47,Kisumu,14/10/2024
1663,Female,56,Nairobi,16/08/2022
1664,Male,30,Nakuru,12/06/2023
1665,Male,49,Nakuru,11/05/2023
1666,Female,46,Kisumu,31/01/2022
1667,Female,63,Mombasa,11/06/2022
1668,Male,47,Eldoret,06/12/2023
1669,Male,35,Mombasa,23/12/2023
1670,Female,30,Nakuru,22/03/2023
1671,Female,60,Mombasa,14/01/2024
1672,Male,38,Eldoret,03/03/2023
1673,Female,47,Mombasa,19/05/2023
1674,Male,38,Mombasa,22/12/2023
1675,Male,34,Mombasa,15/11/2023
1676,Male,57,Mombasa,05/08/2023
1677,Male,36,Nairobi,23/11/2024
1678,Male,32,Nakuru,06/01/2024
1679,Female,26,Eldoret,22/11/2023
1680,Female,27,Nakuru,28/01/2024
1681,Female,61,Nairobi,24/01/2024
1682,Female,48,Nairobi,24/01/2022
1683,Male,40,Nairobi,24/02/2022
1684,Male,47,Nairobi,15/11/2024
1685,Male,50,Mombasa,14/03/2024
1686,Male,26,Nakuru,23/11/2022
1687,Female,64,Kisumu,27/08/2024
1688,Male,18,Eldoret,05/07/2022
1689,Male,61,Nairobi,10/05/2023
1690,Female,52,Nakuru,01/11/2024
1691,Female,28,Nairobi,10/03/2023
1692,Female,51,Nairobi,27/07/2022
1693,Female,33,Nairobi,13/05/2022
1694,Male,26,Nairobi,04/01/2023
1695,Male,49,Nairobi,27/02/2023
1696,Female,32,Eldoret,29/10/2024
1697,Male,29,Nakuru,01/09/2022
1698,Male,50,Nairobi,21/02/2024
1699,Male,62,Nairobi,16/09/2023
1700,Female,31,Nairobi,21/07/2023
1701,Male,25,Nairobi,11/06/2023
1702,Female,25,Mombasa,06/02/2022
1703,Male,44,Mombasa,27/06/2022
1704,Male,29,Kisumu,01/10/2023
1705,Male,18,Nairobi,01/05/2024
1706,Female,60,Kisumu,13/03/2022
1707,Male,57,Eldoret,18/12/2022
1708,Female,59,Kisumu,15/09/2023
1709,Female,28,Nakuru,15/04/2022
1710,Female,56,Mombasa,09/08/2022
1711,Male,60,Mombasa,12/05/2024
1712,Male,48,Nairobi,02/06/2023
1713,Male,34,Nairobi,26/10/2022
1714,Male,50,Eldoret,10/05/2024
1715,Female,49,Eldoret,11/02/2022
1716,Female,46,Nakuru,10/02/2024
1717,Female,38,Nairobi,15/06/2024
1718,Male,38,Nairobi,07/05/2023
1719,Female,57,Eldoret,06/12/2024
1720,Male,40,Eldoret,26/03/2022
1721,Female,23,Eldoret,17/12/2024
1722,Male,39,Mombasa,17/09/2024
1723,Male,55,Kisumu,12/12/2023
1724,Female,54,Kisumu,28/07/2022
1725,Female,62,Nairobi,08/02/2022
1726,Female,25,Mombasa,14/07/2024
1727,Female,58,Eldoret,01/02/2024
1728,Male,52,Nairobi,03/08/2024
1729,Female,28,Mombasa,21/02/2022
1730,Female,41,Nakuru,09/01/2023
1731,Female,38,Mombasa,19/07/2024
1732,Male,19,Nairobi,05/06/2022
1733,Male,57,Kisumu,10/11/2023
1734,Female,36,Eldoret,17/12/2022
1735,Male,56,Nakuru,10/03/2022
1736,Female,45,Mombasa,11/12/2024
1737,Male,34,Nairobi,16/10/2023
1738,Male,23,Nairobi,04/03/2022
1739,Male,36,Eldoret,24/05/2023
1740,Male,55,Nairobi,19/10/2022
1741,Female,45,Nairobi,31/03/2024
1742,Female,19,Eldoret,30/05/2022
1743,Female,55,Nakuru,30/05/2024
1744,Male,54,Kisumu,05/12/2023
1745,Female,21,Kisumu,31/05/2023
1746,Female,39,Mombasa,30/01/2022
1747,Female,43,Nakuru,22/11/2022
1748,Male,60,Mombasa,06/08/2024
1749,Male,53,Kisumu,16/01/2022
1750,Male,30,Eldoret,21/04/2022
1751,Female,49,Nairobi,21/05/2024
1752,Female,34,Kisumu,14/12/2023
1753,Female,58,Nakuru,17/04/2022
1754,Male,53,Kisumu,14/01/2023
1755,Male,63,Nakuru,11/06/2022
1756,Female,36,Nakuru,10/10/2022
1757,Male,52,Nakuru,26/09/2022
1758,Male,63,Mombasa,29/04/2023
1759,Male,57,Eldoret,29/10/2023
1760,Male,45,Kisumu,21/08/2023
1761,Female,18,Eldoret,09/03/2024
1762,Male,59,Nairobi,08/03/2024
1763,Male,35,Kisumu,25/01/2023
1764,Male,57,Eldoret,20/02/2023
1765,Male,50,Eldoret,02/03/2023
1766,Female,29,Nairobi,23/09/2024
1767,Female,25,Nakuru,16/05/2024
1768,Male,41,Kisumu,27/03/2022
1769,Male,33,Kisumu,27/02/2023
1770,Male,21,Nairobi,28/04/2022
1771,Male,55,Nakuru,16/08/2024
1772,Male,61,Kisumu,31/05/2024
1773,Male,44,Kisumu,18/09/2024
1774,Female,26,Kisumu,19/02/2023
1775,Male,64,Nakuru,22/08/2023
1776,Female,33,Nairobi,09/02/2022
1777,Female,29,Kisumu,04/12/2023
1778,Male,48,Eldoret,21/06/2023
1779,Female,41,Nakuru,24/02/2023
1780,Female,31,Mombasa,26/10/2023
1781,Female,62,Nairobi,05/04/2022
1782,Female,42,Eldoret,30/08/2024
1783,Female,51,Kisumu,12/10/2023
1784,Female,20,Mombasa,15/10/2022
1785,Male,41,Nairobi,16/02/2023
1786,Female,59,Nakuru,04/02/2023
1787,Female,26,Mombasa,12/06/2023
1788,Female,43,Mombasa,07/11/2024
1789,Male,37,Eldoret,16/05/2022
1790,Female,57,Nairobi,29/01/2024
1791,Male,27,Eldoret,22/04/2024
1792,Female,36,Eldoret,11/12/2023
1793,Male,20,Kisumu,21/10/2024
1794,Male,41,Nakuru,16/01/2023
1795,Female,22,Mombasa,24/05/2023
1796,Female,20,Nairobi,16/03/2024
1797,Male,44,Nakuru,21/04/2023
1798,Female,33,Nakuru,11/08/2024
1799,Male,32,Nairobi,28/04/2024
1800,Male,52,Nakuru,15/06/2024
1801,Male,29,Kisumu,01/02/2022
1802,Male,58,Nakuru,28/04/2022
1803,Male,61,Kisumu,10/07/2022
1804,Female,43,Mombasa,15/03/2022
1805,Male,64,Mombasa,15/09/2023
1806,Male,51,Eldoret,20/05/2024
1807,Female,40,Kisumu,09/08/2023
1808,Male,48,Mombasa,24/02/2023
1809,Female,37,Nakuru,18/04/2023
1810,Female,29,Nairobi,24/04/2022
1811,Female,40,Nairobi,26/11/2022
1812,Male,21,Kisumu,05/12/2022
1813,Male,40,Eldoret,26/08/2022
1814,Male,18,Nakuru,20/03/2022
1815,Female,42,Kisumu,09/04/2023
1816,Male,19,Nairobi,28/08/2023
1817,Female,47,Kisumu,16/07/2023
1818,Male,20,Nakuru,12/10/2022
1819,Female,38,Mombasa,11/08/2022
1820,Male,42,Nakuru,16/08/2023
1821,Male,37,Mombasa,08/01/2023
1822,Male,39,Mombasa,29/06/2024
1823,Female,38,Mombasa,07/04/2024
1824,Female,50,Kisumu,24/08/2022
1825,Male,55,Nairobi,02/11/2023
1826,Male,32,Kisumu,07/04/2024
1827,Female,63,Nairobi,02/02/2024
1828,Female,32,Nakuru,15/01/2023
1829,Female,63,Eldoret,04/03/2024
1830,Male,42,Nakuru,06/09/2023
1831,Female,38,Kisumu,17/07/2023
1832,Male,41,Kisumu,24/02/2023
1833,Female,22,Nairobi,21/02/2022
1834,Male,23,Kisumu,29/03/2024
1835,Female,60,Mombasa,24/07/2022
1836,Female,61,Kisumu,27/09/2024
1837,Female,64,Nairobi,01/01/2024
1838,Female,40,Nairobi,14/09/2022
1839,Female,21,Mombasa,04/07/2022
1840,Male,44,Nairobi,25/05/2022
1841,Female,35,Eldoret,03/11/2024
1842,Female,38,Nakuru,03/09/2022
1843,Female,45,Kisumu,06/07/2022
1844,Male,52,Eldoret,15/05/2024
1845,Female,39,Kisumu,09/02/2022
1846,Male,57,Eldoret,24/08/2023
1847,Female,40,Kisumu,19/08/2024
1848,Female,20,Mombasa,12/09/2024
1849,Male,57,Nairobi,09/01/2022
1850,Female,27,Nairobi,16/12/2022
1851,Male,42,Mombasa,25/03/2022
1852,Male,25,Eldoret,17/06/2023
1853,Female,28,Nakuru,15/09/2024
1854,Male,22,Eldoret,24/12/2022
1855,Female,62,Nairobi,13/01/2023
1856,Female,54,Nakuru,21/06/2022
1857,Male,62,Kisumu,14/11/2024
1858,Male,55,Nakuru,28/01/2023
1859,Male,46,Eldoret,03/12/2023
1860,Male,22,Mombasa,03/07/2023
1861,Female,26,Kisumu,23/02/2024
1862,Female,19,Eldoret,28/11/2022
1863,Male,18,Kisumu,04/03/2024
1864,Female,57,Nakuru,11/10/2023
1865,Female,47,Nairobi,09/09/2024
1866,Female,28,Eldoret,18/11/2024
1867,Female,45,Mombasa,27/06/2023
1868,Male,61,Nakuru,08/11/2024
1869,Male,29,Eldoret,06/05/2023
1870,Female,56,Mombasa,10/10/2022
1871,Male,43,Eldoret,11/05/2024
1872,Male,30,Nakuru,23/04/2022
1873,Male,25,Eldoret,11/05/2024
1874,Female,45,Kisumu,02/09/2023
1875,Female,47,Nakuru,23/05/2023
1876,Female,26,Eldoret,11/04/2023
1877,Male,56,Nairobi,03/04/2024
1878,Female,48,Eldoret,01/09/2023
1879,Female,38,Kisumu,17/10/2022
1880,Male,64,Mombasa,17/05/2024
1881,Female,51,Mombasa,21/02/2024
1882,Female,48,Mombasa,11/06/2022
1883,Male,42,Nairobi,16/09/2023
1884,Male,29,Kisumu,18/12/2023
1885,Male,18,Nakuru,21/07/2023
1886,Female,39,Mombasa,20/09/2024
1887,Female,57,Kisumu,19/08/2023
1888,Female,54,Eldoret,16/08/2024
1889,Male,64,Nairobi,09/10/2024
1890,Male,18,Kisumu,20/04/2023
1891,Female,18,Kisumu,10/09/2023
1892,Female,59,Nakuru,03/10/2023
1893,Male,59,Kisumu,19/09/2022
1894,Male,38,Nakuru,11/06/2022
1895,Male,32,Nairobi,30/06/2022
1896,Male,34,Nairobi,26/12/2023
1897,Female,39,Eldoret,14/04/2023
1898,Male,55,Nakuru,21/01/2022
1899,Female,52,Nakuru,17/09/2022
1900,Female,62,Mombasa,11/04/2023
1901,Female,33,Mombasa,21/06/2023
1902,Male,25,Eldoret,09/08/2024
1903,Male,64,Nairobi,05/02/2024
1904,Male,34,Mombasa,16/08/2024
1905,Male,34,Kisumu,22/07/2024
1906,Female,43,Nairobi,30/04/2024
1907,Male,30,Kisumu,17/06/2023
1908,Male,34,Nakuru,15/01/2022
1909,Female,55,Nairobi,19/02/2022
1910,Male,34,Eldoret,25/09/2024
1911,Female,31,Nakuru,31/10/2022
1912,Female,62,Nakuru,20/02/2023
1913,Female,23,Kisumu,01/11/2022
1914,Female,52,Nakuru,15/07/2022
1915,Female,63,Mombasa,23/03/2024
1916,Female,31,Nairobi,10/03/2024
1917,Female,64,Mombasa,23/01/2023
1918,Female,25,Kisumu,27/01/2024
1919,Male,32,Kisumu,31/03/2023
1920,Male,44,Nairobi,14/12/2023
1921,Male,30,Nakuru,06/12/2023
1922,Male,48,Eldoret,27/04/2024
1923,Female,52,Kisumu,24/06/2022
1924,Male,23,Nairobi,25/12/2024
1925,Female,22,Eldoret,06/10/2022
1926,Male,39,Nakuru,28/01/2024
1927,Male,40,Kisumu,29/12/2022
1928,Male,42,Nairobi,20/06/2022
1929,Female,51,Nairobi,10/12/2024
1930,Male,43,Nairobi,27/10/2023
1931,Female,64,Kisumu,15/08/2023
1932,Female,22,Eldoret,19/07/2024
1933,Male,43,Nairobi,01/10/2022
1934,Male,37,Nakuru,23/05/2023
1935,Male,23,Nairobi,29/12/2022
1936,Female,23,Eldoret,27/04/2024
1937,Male,35,Kisumu,17/10/2023
1938,Female,21,Nairobi,25/10/2022
1939,Female,34,Nairobi,09/05/2023
1940,Male,31,Nakuru,30/06/2023
1941,Male,31,Nakuru,31/10/2022
1942,Female,30,Nairobi,22/06/2024
1943,Female,24,Nairobi,27/08/2022
1944,Female,61,Nakuru,12/10/2023
1945,Male,32,Eldoret,02/06/2024
1946,Female,36,Mombasa,14/02/2023
1947,Male,60,Mombasa,27/12/2023
1948,Female,64,Nairobi,12/11/2024
1949,Female,61,Nakuru,14/11/2022
1950,Male,52,Kisumu,09/06/2023
1951,Female,34,Kisumu,23/06/2024
1952,Male,52,Mombasa,20/10/2024
1953,Male,36,Eldoret,12/09/2023
1954,Female,37,Mombasa,10/08/2024
1955,Male,53,Nairobi,11/03/2024
1956,Male,52,Eldoret,04/07/2024
1957,Female,49,Kisumu,16/11/2022
1958,Male,61,Nakuru,25/05/2024
1959,Male,57,Nakuru,25/11/2022
1960,Male,41,Nairobi,23/01/2024
1961,Female,34,Mombasa,19/10/2023
1962,Male,24,Nairobi,03/11/2024
1963,Female,60,Nakuru,12/03/2022
1964,Female,18,Kisumu,06/04/2024
1965,Male,52,Nakuru,14/05/2024
1966,Male,49,Eldoret,16/07/2024
1967,Male,53,Nakuru,16/04/2022
1968,Female,30,Nakuru,09/02/2024
1969,Male,23,Eldoret,11/06/2024
1970,Male,31,Mombasa,15/07/2022
1971,Male,54,Nakuru,25/05/2022
1972,Male,32,Nairobi,16/04/2023
1973,Male,64,Nakuru,04/08/2022
1974,Female,21,Nairobi,17/09/2022
1975,Female,57,Eldoret,22/07/2024
1976,Male,33,Nakuru,29/07/2023
1977,Male,45,Eldoret,12/10/2022
1978,Male,33,Eldoret,29/04/2023
1979,Male,21,Mombasa,07/01/2023
1980,Female,62,Nakuru,11/03/2022
1981,Male,43,Nairobi,14/01/2023
1982,Female,45,Nairobi,29/10/2022
1983,Female,49,Nakuru,12/09/2022
1984,Male,62,Mombasa,01/08/2024
1985,Female,19,Mombasa,23/11/2023
1986,Female,48,Mombasa,13/04/2024
1987,Female,20,Nairobi,18/12/2023
1988,Female,25,Eldoret,28/02/2023
1989,Male,41,Mombasa,01/08/2022
1990,Male,32,Nairobi,10/04/2022
1991,Female,60,Nairobi,04/11/2022
1992,Male,48,Eldoret,09/11/2023
1993,Male,26,Nakuru,20/04/2023
1994,Male,56,Nakuru,22/04/2022
1995,Male,62,Mombasa,02/07/2022
1996,Male,19,Mombasa,20/08/2023
1997,Female,25,Eldoret,14/06/2022
1998,Male,24,Mombasa,25/03/2024
1999,Male,61,Eldoret,31/03/2022
2000,Male,56,Nairobi,31/03/2023
2001,Male,59,Mombasa,26/08/2022
2002,Female,33,Nairobi,18/06/2023
2003,Female,52,Kisumu,28/12/2023
2004,Female,47,Eldoret,27/02/2022
2005,Female,27,Kisumu,26/06/2023
2006,Male,55,Mombasa,18/10/2024
2007,Female,35,Nairobi,10/09/2023
2008,Male,22,Mombasa,06/02/2023
2009,Male,46,Kisumu,02/10/2024
2010,Male,56,Mombasa,21/04/2024
2011,Male,51,Nakuru,18/04/2024
2012,Male,60,Kisumu,03/06/2023
2013,Female,62,Mombasa,16/07/2022
2014,Female,40,Nairobi,15/02/2022
2015,Female,22,Mombasa,14/06/2023
2016,Female,47,Nairobi,26/09/2024
2017,Male,23,Nakuru,15/02/2024
2018,Female,63,Mombasa,15/03/2022
2019,Male,61,Nakuru,01/12/2022
2020,Female,21,Kisumu,25/09/2023
2021,Male,46,Nairobi,19/11/2023
2022,Male,40,Kisumu,29/07/2023
2023,Female,23,Nairobi,23/10/2022
2024,Male,49,Nakuru,04/11/2024
2025,Male,59,Eldoret,23/04/2023
2026,Female,35,Mombasa,25/09/2023
2027,Male,32,Nakuru,15/11/2022
2028,Female,57,Nairobi,24/04/2023
2029,Female,49,Nairobi,03/01/2023
2030,Female,26,Nairobi,02/01/2023
2031,Male,54,Nairobi,13/01/2023
2032,Male,27,Mombasa,08/04/2023
2033,Male,37,Kisumu,13/01/2022
2034,Female,23,Eldoret,20/06/2023
2035,Male,20,Mombasa,27/09/2022
2036,Female,59,Nairobi,29/12/2024
2037,Female,28,Mombasa,11/01/2023
2038,Male,60,Nakuru,14/09/2022
2039,Female,34,Nairobi,05/08/2022
2040,Male,49,Eldoret,26/03/2023
2041,Male,21,Nairobi,12/06/2024
2042,Male,21,Eldoret,01/02/2022
2043,Male,34,Eldoret,02/09/2023
