order_id,payment_method,payment_status
21972,M-Pesa,Completed
21973,Cash on Delivery,Completed
21974,M-Pesa,Completed
21975,Cash on Delivery,Completed
21976,Card,Completed
21977,Cash on Delivery,Completed
21978,Cash on Delivery,Completed
21979,M-Pesa,Refunded
21980,Cash on Delivery,Completed
21981,M-Pesa,Completed
21982,M-Pesa,Refunded
21983,Cash on Delivery,Completed
21984,Cash on Delivery,Completed
21985,Card,Refunded
21986,M-Pesa,Completed
21987,Cash on Delivery,Completed
21988,Card,Refunded
21989,M-Pesa,Failed
21990,M-Pesa,Failed
21991,Card,Completed
21992,Card,Completed
21993,Cash on Delivery,Completed
21994,M-Pesa,Completed
21995,Card,Completed
21996,M-Pesa,Completed
21997,M-Pesa,Completed
21998,M-Pesa,Completed
21999,Card,Completed
22000,M-Pesa,Completed
22001,Card,Failed
22002,Cash on Delivery,Completed
22003,Card,Completed
22004,Card,Completed
22005,Card,Completed
22006,Card,Completed
22007,Card,Completed
22008,Card,Refunded
22009,M-Pesa,Completed
22010,Cash on Delivery,Completed
22011,Card,Completed
22012,M-Pesa,Completed
22013,M-Pesa,Completed
22014,Card,Refunded
22015,M-Pesa,Completed
22016,Card,Completed
22017,Cash on Delivery,Completed
22018,Card,Completed
22019,M-Pesa,Completed
22020,Cash on Delivery,Completed
22021,Cash on Delivery,Refunded
22022,Cash on Delivery,Completed
22023,Cash on Delivery,Completed
22024,Cash on Delivery,Completed
22025,Card,Completed
22026,Card,Completed
22027,M-Pesa,Completed
22028,M-Pesa,Completed
22029,M-Pesa,Completed
22030,Cash on Delivery,Failed
22031,M-Pesa,Failed
22032,M-Pesa,Completed
22033,Cash on Delivery,Completed
22034,M-Pesa,Completed
22035,Card,Failed
22036,Card,Failed
22037,Cash on Delivery,Completed
22038,M-Pesa,Refunded
22039,Cash on Delivery,Completed
22040,Cash on Delivery,Completed
22041,M-Pesa,Completed
22042,M-Pesa,Failed
22043,Cash on Delivery,Completed
22044,M-Pesa,Completed
22045,Card,Completed
22046,Cash on Delivery,Completed
22047,Card,Completed
22048,Card,Completed
22049,Card,Completed
22050,Cash on Delivery,Completed
22051,Card,Completed
22052,M-Pesa,Completed
22053,Cash on Delivery,Completed
22054,Cash on Delivery,Completed
22055,Cash on Delivery,Completed
22056,M-Pesa,Completed
22057,Card,Completed
22058,Cash on Delivery,Completed
22059,M-Pesa,Completed
22060,Card,Completed
22061,M-Pesa,Completed
22062,Cash on Delivery,Completed
22063,Cash on Delivery,Completed
22064,M-Pesa,Completed
22065,M-Pesa,Completed
22066,Cash on Delivery,Completed
22067,M-Pesa,Completed
22068,M-Pesa,Completed
22069,Card,Completed
22070,Card,Failed
22071,Cash on Delivery,Completed
22072,Cash on Delivery,Completed
22073,M-Pesa,Completed
22074,Cash on Delivery,Completed
22075,Card,Completed
22076,Cash on Delivery,Completed
22077,Cash on Delivery,Refunded
22078,Card,Completed
22079,M-Pesa,Completed
22080,M-Pesa,Completed
22081,Cash on Delivery,Completed
22082,Cash on Delivery,Completed
22083,M-Pesa,Completed
22084,M-Pesa,Completed
22085,Cash on Delivery,Completed
22086,Cash on Delivery,Completed
22087,M-Pesa,Completed
22088,M-Pesa,Failed
22089,Card,Completed
22090,Card,Completed
22091,Card,Completed
22092,Card,Failed
22093,Cash on Delivery,Completed
22094,Card,Completed
22095,Card,Completed
22096,Card,Completed
22097,M-Pesa,Completed
22098,Card,Completed
22099,Cash on Delivery,Failed
22100,Cash on Delivery,Completed
22101,Cash on Delivery,Completed
22102,M-Pesa,Completed
22103,Cash on Delivery,Completed
22104,Card,Completed
22105,M-Pesa,Completed
22106,Cash on Delivery,Completed
22107,M-Pesa,Failed
22108,Card,Completed
22109,Cash on Delivery,Completed
22110,Card,Completed
22111,M-Pesa,Completed
22112,M-Pesa,Completed
22113,Cash on Delivery,Failed
22114,M-Pesa,Completed
22115,M-Pesa,Completed
22116,Cash on Delivery,Completed
22117,Cash on Delivery,Completed
22118,Card,Completed
22119,M-Pesa,Completed
22120,Card,Completed
22121,Cash on Delivery,Failed
22122,Card,Completed
22123,Card,Completed
22124,Card,Completed
22125,M-Pesa,Completed
22126,M-Pesa,Refunded
22127,M-Pesa,Completed
22128,Card,Completed
22129,Card,Completed
22130,M-Pesa,Refunded
22131,Card,Completed
22132,M-Pesa,Completed
22133,Card,Completed
22134,Cash on Delivery,Completed
22135,M-Pesa,Completed
22136,M-Pesa,Completed
22137,M-Pesa,Completed
22138,Cash on Delivery,Refunded
22139,Card,Completed
22140,Cash on Delivery,Completed
22141,Cash on Delivery,Completed
22142,Cash on Delivery,Completed
22143,Cash on Delivery,Failed
22144,Cash on Delivery,Completed
22145,M-Pesa,Completed
22146,M-Pesa,Completed
22147,Card,Completed
22148,Card,Completed
22149,Cash on Delivery,Completed
22150,Cash on Delivery,Failed
22151,Cash on Delivery,Completed
22152,Card,Completed
22153,M-Pesa,Completed
22154,Card,Completed
22155,Card,Completed
22156,M-Pesa,Completed
22157,M-Pesa,Completed
22158,M-Pesa,Completed
22159,M-Pesa,Completed
22160,Card,Completed
22161,M-Pesa,Completed
22162,Cash on Delivery,Failed
22163,M-Pesa,Completed
22164,Card,Completed
22165,M-Pesa,Completed
22166,Card,Completed
22167,Cash on Delivery,Completed
22168,Card,Refunded
22169,M-Pesa,Completed
22170,M-Pesa,Completed
22171,M-Pesa,Completed
22172,M-Pesa,Completed
22173,M-Pesa,Completed
22174,Cash on Delivery,Completed
22175,M-Pesa,Completed
22176,M-Pesa,Completed
22177,Cash on Delivery,Completed
22178,M-Pesa,Completed
22179,M-Pesa,Completed
22180,Card,Completed
22181,M-Pesa,Completed
22182,M-Pesa,Completed
22183,M-Pesa,Completed
22184,Cash on Delivery,Failed
22185,Cash on Delivery,Completed
22186,M-Pesa,Completed
22187,M-Pesa,Completed
22188,M-Pesa,Completed
22189,M-Pesa,Completed
22190,M-Pesa,Completed
22191,Cash on Delivery,Completed
22192,Card,Completed
22193,M-Pesa,Completed
22194,Cash on Delivery,Completed
22195,Cash on Delivery,Completed
22196,Cash on Delivery,Completed
22197,M-Pesa,Completed
22198,Cash on Delivery,Completed
22199,Cash on Delivery,Completed
22200,M-Pesa,Completed
22201,M-Pesa,Completed
22202,Cash on Delivery,Failed
22203,M-Pesa,Completed
22204,M-Pesa,Completed
22205,Card,Completed
22206,M-Pesa,Completed
22207,M-Pesa,Completed
22208,Cash on Delivery,Completed
22209,Cash on Delivery,Completed
22210,M-Pesa,Completed
22211,Card,Refunded
22212,Cash on Delivery,Completed
22213,M-Pesa,Completed
22214,Card,Completed
22215,M-Pesa,Completed
22216,Cash on Delivery,Completed
22217,M-Pesa,Completed
22218,M-Pesa,Completed
22219,Cash on Delivery,Completed
22220,Cash on Delivery,Completed
22221,M-Pesa,Completed
22222,Card,Completed
22223,Cash on Delivery,Completed
22224,Cash on Delivery,Completed
22225,Card,Completed
22226,Card,Completed
22227,M-Pesa,Completed
22228,Card,Completed
22229,M-Pesa,Completed
22230,M-Pesa,Completed
22231,Card,Failed
22232,Cash on Delivery,Completed
22233,Card,Completed
22234,M-Pesa,Completed
22235,M-Pesa,Completed
22236,Cash on Delivery,Failed
22237,M-Pesa,Failed
22238,M-Pesa,Completed
22239,Card,Completed
22240,Card,Completed
22241,Cash on Delivery,Completed
22242,Cash on Delivery,Completed
22243,Card,Completed
22244,Card,Completed
22245,Cash on Delivery,Completed
22246,Card,Completed
22247,Card,Completed
22248,M-Pesa,Completed
22249,M-Pesa,Refunded
22250,Cash on Delivery,Failed
22251,Cash on Delivery,Failed
22252,M-Pesa,Completed
22253,M-Pesa,Completed
22254,M-Pesa,Refunded
22255,M-Pesa,Completed
22256,Card,Completed
22257,Cash on Delivery,Completed
22258,Cash on Delivery,Completed
22259,Card,Completed
22260,M-Pesa,Completed
22261,Card,Completed
22262,Cash on Delivery,Completed
22263,Cash on Delivery,Completed
22264,Cash on Delivery,Completed
22265,Card,Completed
22266,M-Pesa,Failed
22267,M-Pesa,Completed
22268,M-Pesa,Completed
22269,Card,Completed
22270,Cash on Delivery,Completed
22271,Card,Completed
22272,M-Pesa,Completed
22273,Cash on Delivery,Completed
22274,Card,Completed
22275,M-Pesa,Completed
22276,Card,Completed
22277,M-Pesa,Completed
22278,Cash on Delivery,Completed
22279,Cash on Delivery,Completed
22280,Cash on Delivery,Completed
22281,Card,Completed
22282,Card,Completed
22283,Cash on Delivery,Refunded
22284,Cash on Delivery,Completed
22285,Cash on Delivery,Completed
22286,Card,Completed
22287,Card,Completed
22288,M-Pesa,Refunded
22289,M-Pesa,Completed
22290,M-Pesa,Completed
22291,Card,Completed
22292,M-Pesa,Completed
22293,M-Pesa,Completed
22294,M-Pesa,Completed
22295,Cash on Delivery,Completed
22296,Cash on Delivery,Failed
22297,Card,Completed
22298,M-Pesa,Completed
22299,M-Pesa,Completed
22300,Cash on Delivery,Completed
22301,Card,Completed
22302,M-Pesa,Completed
22303,M-Pesa,Completed
22304,Card,Completed
22305,M-Pesa,Completed
22306,M-Pesa,Completed
22307,Cash on Delivery,Completed
22308,M-Pesa,Completed
22309,Card,Completed
22310,Cash on Delivery,Completed
22311,Card,Failed
22312,M-Pesa,Completed
22313,Cash on Delivery,Completed
22314,Cash on Delivery,Failed
22315,Cash on Delivery,Completed
22316,M-Pesa,Completed
22317,Card,Completed
22318,Card,Completed
22319,Cash on Delivery,Completed
22320,Cash on Delivery,Completed
22321,M-Pesa,Completed
22322,Card,Completed
22323,Cash on Delivery,Completed
22324,Cash on Delivery,Completed
22325,Cash on Delivery,Completed
22326,Card,Completed
22327,Card,Failed
22328,Cash on Delivery,Completed
22329,Card,Completed
22330,Cash on Delivery,Completed
22331,Cash on Delivery,Completed
22332,Card,Completed
22333,Cash on Delivery,Completed
22334,Card,Completed
22335,Cash on Delivery,Completed
22336,Card,Refunded
22337,M-Pesa,Completed
22338,M-Pesa,Completed
22339,Card,Completed
22340,Cash on Delivery,Completed
22341,M-Pesa,Failed
22342,Cash on Delivery,Completed
22343,Card,Completed
22344,Cash on Delivery,Completed
22345,Card,Completed
22346,Cash on Delivery,Completed
22347,Cash on Delivery,Completed
22348,Cash on Delivery,Completed
22349,M-Pesa,Completed
22350,Card,Completed
22351,M-Pesa,Completed
22352,Cash on Delivery,Completed
22353,M-Pesa,Completed
22354,Cash on Delivery,Completed
22355,Card,Completed
22356,Cash on Delivery,Completed
22357,Card,Completed
22358,M-Pesa,Failed
22359,M-Pesa,Completed
22360,M-Pesa,Completed
22361,Cash on Delivery,Failed
22362,Cash on Delivery,Failed
22363,Cash on Delivery,Completed
22364,M-Pesa,Completed
22365,Card,Completed
22366,Card,Completed
22367,Card,Completed
22368,Card,Completed
22369,Card,Completed
22370,Cash on Delivery,Completed
22371,M-Pesa,Completed
22372,Cash on Delivery,Completed
22373,Card,Completed
22374,Cash on Delivery,Failed
22375,Cash on Delivery,Completed
22376,M-Pesa,Completed
22377,M-Pesa,Completed
22378,Card,Completed
22379,Card,Completed
22380,Card,Failed
22381,Card,Refunded
22382,M-Pesa,Completed
22383,Cash on Delivery,Completed
22384,Cash on Delivery,Completed
22385,M-Pesa,Failed
22386,Cash on Delivery,Completed
22387,Card,Completed
22388,Card,Completed
22389,M-Pesa,Completed
22390,M-Pesa,Completed
22391,Card,Completed
22392,M-Pesa,Completed
22393,M-Pesa,Completed
22394,Card,Completed
22395,M-Pesa,Completed
22396,M-Pesa,Completed
22397,Cash on Delivery,Completed
22398,M-Pesa,Completed
22399,Cash on Delivery,Completed
22400,Cash on Delivery,Completed
22401,Cash on Delivery,Completed
22402,M-Pesa,Completed
22403,M-Pesa,Completed
22404,Card,Failed
22405,Card,Completed
22406,Cash on Delivery,Completed
22407,Card,Failed
22408,Card,Failed
22409,Card,Completed
22410,Cash on Delivery,Completed
22411,Card,Completed
22412,M-Pesa,Completed
22413,Cash on Delivery,Completed
22414,Cash on Delivery,Completed
22415,Cash on Delivery,Completed
22416,Card,Completed
22417,M-Pesa,Failed
22418,Cash on Delivery,Completed
22419,Cash on Delivery,Completed
22420,Card,Completed
22421,M-Pesa,Refunded
22422,Cash on Delivery,Completed
22423,Cash on Delivery,Completed
22424,M-Pesa,Completed
22425,Card,Refunded
22426,M-Pesa,Completed
22427,Card,Completed
22428,Cash on Delivery,Completed
22429,Cash on Delivery,Completed
22430,Cash on Delivery,Completed
22431,Cash on Delivery,Completed
22432,M-Pesa,Completed
22433,Cash on Delivery,Completed
22434,Cash on Delivery,Failed
22435,Card,Completed
22436,Cash on Delivery,Completed
22437,Card,Completed
22438,Cash on Delivery,Completed
22439,M-Pesa,Completed
22440,Cash on Delivery,Completed
22441,Card,Completed
22442,Cash on Delivery,Completed
22443,M-Pesa,Completed
22444,Card,Completed
22445,M-Pesa,Completed
22446,M-Pesa,Completed
22447,M-Pesa,Completed
22448,Card,Completed
22449,M-Pesa,Completed
22450,Card,Completed
22451,Card,Completed
22452,Cash on Delivery,Completed
22453,Card,Completed
22454,M-Pesa,Completed
22455,Card,Completed
22456,Cash on Delivery,Completed
22457,M-Pesa,Completed
22458,Cash on Delivery,Completed
22459,Card,Completed
22460,M-Pesa,Completed
22461,M-Pesa,Completed
22462,M-Pesa,Completed
22463,Card,Refunded
22464,Card,Completed
22465,Card,Completed
22466,Cash on Delivery,Completed
22467,Cash on Delivery,Completed
22468,Cash on Delivery,Completed
22469,Cash on Delivery,Completed
22470,Cash on Delivery,Completed
22471,Cash on Delivery,Completed
22472,M-Pesa,Completed
22473,M-Pesa,Completed
22474,Cash on Delivery,Completed
22475,M-Pesa,Completed
22476,M-Pesa,Completed
22477,M-Pesa,Completed
22478,Cash on Delivery,Completed
22479,M-Pesa,Refunded
22480,Card,Completed
22481,Card,Failed
22482,M-Pesa,Completed
22483,Card,Completed
22484,Card,Completed
22485,Card,Completed
22486,Cash on Delivery,Completed
22487,M-Pesa,Completed
22488,Cash on Delivery,Completed
22489,M-Pesa,Completed
22490,Cash on Delivery,Refunded
22491,Card,Completed
22492,M-Pesa,Completed
22493,Card,Completed
22494,Cash on Delivery,Completed
22495,Cash on Delivery,Completed
22496,Cash on Delivery,Completed
22497,M-Pesa,Completed
22498,M-Pesa,Completed
22499,Cash on Delivery,Completed
22500,M-Pesa,Failed
22501,Cash on Delivery,Completed
22502,Cash on Delivery,Completed
22503,M-Pesa,Completed
22504,Cash on Delivery,Completed
22505,Card,Completed
22506,M-Pesa,Completed
22507,Cash on Delivery,Refunded
22508,M-Pesa,Completed
22509,M-Pesa,Completed
22510,M-Pesa,Completed
22511,Card,Completed
22512,Cash on Delivery,Completed
22513,Card,Completed
22514,M-Pesa,Completed
22515,Cash on Delivery,Completed
22516,M-Pesa,Completed
22517,Card,Completed
22518,Cash on Delivery,Failed
22519,Card,Completed
22520,M-Pesa,Completed
22521,Card,Completed
22522,M-Pesa,Completed
22523,M-Pesa,Refunded
22524,M-Pesa,Completed
22525,M-Pesa,Completed
22526,M-Pesa,Failed
22527,Cash on Delivery,Completed
22528,M-Pesa,Completed
22529,Card,Completed
22530,Card,Completed
22531,Card,Completed
22532,M-Pesa,Completed
22533,Cash on Delivery,Completed
22534,Cash on Delivery,Completed
22535,Cash on Delivery,Completed
22536,Card,Completed
22537,Cash on Delivery,Refunded
22538,M-Pesa,Completed
22539,Cash on Delivery,Completed
22540,M-Pesa,Completed
22541,Cash on Delivery,Completed
22542,M-Pesa,Completed
22543,Cash on Delivery,Completed
22544,M-Pesa,Completed
22545,Card,Completed
22546,M-Pesa,Completed
22547,M-Pesa,Completed
22548,M-Pesa,Refunded
22549,Card,Completed
22550,Card,Completed
22551,Cash on Delivery,Completed
22552,Cash on Delivery,Completed
22553,Cash on Delivery,Completed
22554,M-Pesa,Completed
22555,Cash on Delivery,Completed
22556,Cash on Delivery,Completed
22557,M-Pesa,Completed
22558,M-Pesa,Completed
22559,M-Pesa,Completed
22560,M-Pesa,Completed
22561,Cash on Delivery,Completed
22562,Cash on Delivery,Completed
22563,M-Pesa,Completed
22564,Card,Completed
22565,Card,Refunded
22566,M-Pesa,Completed
22567,Card,Completed
22568,Cash on Delivery,Completed
22569,M-Pesa,Completed
22570,Card,Completed
22571,Cash on Delivery,Completed
22572,M-Pesa,Refunded
22573,Cash on Delivery,Completed
22574,Cash on Delivery,Completed
22575,Card,Completed
22576,Cash on Delivery,Completed
22577,Cash on Delivery,Completed
22578,Card,Completed
22579,Card,Completed
22580,Card,Failed
22581,M-Pesa,Failed
22582,M-Pesa,Failed
22583,Card,Completed
22584,Cash on Delivery,Completed
22585,Cash on Delivery,Completed
22586,M-Pesa,Completed
22587,M-Pesa,Completed
22588,Cash on Delivery,Failed
22589,Card,Completed
22590,Card,Completed
22591,Cash on Delivery,Completed
22592,Card,Completed
22593,Card,Completed
22594,Cash on Delivery,Completed
22595,Card,Completed
22596,M-Pesa,Completed
22597,Card,Completed
22598,Card,Completed
22599,M-Pesa,Completed
22600,Card,Completed
22601,M-Pesa,Failed
22602,Cash on Delivery,Completed
22603,Cash on Delivery,Completed
22604,M-Pesa,Completed
22605,Card,Completed
22606,Card,Completed
22607,Cash on Delivery,Completed
22608,Card,Completed
22609,M-Pesa,Completed
22610,M-Pesa,Completed
22611,Card,Completed
22612,Cash on Delivery,Completed
22613,Cash on Delivery,Completed
22614,Card,Completed
22615,M-Pesa,Completed
22616,Card,Failed
22617,M-Pesa,Completed
22618,Cash on Delivery,Completed
22619,M-Pesa,Completed
22620,M-Pesa,Completed
22621,Cash on Delivery,Completed
22622,M-Pesa,Completed
22623,Cash on Delivery,Completed
22624,M-Pesa,Completed
22625,M-Pesa,Completed
22626,Cash on Delivery,Completed
22627,Cash on Delivery,Completed
22628,Cash on Delivery,Failed
22629,Card,Completed
22630,M-Pesa,Completed
22631,M-Pesa,Completed
22632,Card,Completed
22633,Card,Completed
22634,Card,Completed
22635,Cash on Delivery,Completed
22636,Card,Completed
22637,M-Pesa,Failed
22638,Cash on Delivery,Completed
22639,Cash on Delivery,Completed
22640,Cash on Delivery,Failed
22641,M-Pesa,Completed
22642,Cash on Delivery,Completed
22643,M-Pesa,Completed
22644,Card,Completed
22645,M-Pesa,Completed
22646,M-Pesa,Completed
22647,Card,Completed
22648,Cash on Delivery,Completed
22649,Card,Completed
22650,M-Pesa,Completed
22651,Cash on Delivery,Completed
22652,M-Pesa,Completed
22653,M-Pesa,Completed
22654,Cash on Delivery,Completed
22655,M-Pesa,Completed
22656,Card,Completed
22657,M-Pesa,Completed
22658,Cash on Delivery,Completed
22659,M-Pesa,Completed
22660,M-Pesa,Completed
22661,Card,Completed
22662,M-Pesa,Completed
22663,M-Pesa,Failed
22664,M-Pesa,Refunded
22665,Card,Refunded
22666,Cash on Delivery,Completed
22667,Card,Completed
22668,M-Pesa,Completed
22669,Card,Refunded
22670,Card,Completed
22671,M-Pesa,Completed
22672,Cash on Delivery,Completed
22673,M-Pesa,Completed
22674,Cash on Delivery,Completed
22675,Card,Completed
22676,Card,Completed
22677,Card,Completed
22678,Card,Completed
22679,M-Pesa,Completed
22680,M-Pesa,Completed
22681,Cash on Delivery,Completed
22682,M-Pesa,Completed
22683,M-Pesa,Completed
22684,Cash on Delivery,Completed
22685,Card,Completed
22686,Card,Completed
22687,Cash on Delivery,Completed
22688,Cash on Delivery,Failed
22689,Card,Completed
22690,Cash on Delivery,Completed
22691,M-Pesa,Completed
22692,Card,Completed
22693,M-Pesa,Completed
22694,Cash on Delivery,Completed
22695,Card,Completed
22696,Card,Completed
22697,M-Pesa,Completed
22698,Card,Failed
22699,M-Pesa,Completed
22700,Card,Completed
22701,M-Pesa,Completed
22702,M-Pesa,Failed
22703,Cash on Delivery,Completed
22704,M-Pesa,Completed
22705,M-Pesa,Completed
22706,M-Pesa,Completed
22707,Card,Completed
22708,Cash on Delivery,Completed
22709,Card,Completed
22710,M-Pesa,Failed
22711,Cash on Delivery,Refunded
22712,Card,Completed
22713,Cash on Delivery,Completed
22714,Card,Failed
22715,Card,Completed
22716,Cash on Delivery,Completed
22717,M-Pesa,Completed
22718,Cash on Delivery,Completed
22719,Card,Completed
22720,M-Pesa,Completed
22721,Card,Completed
22722,Cash on Delivery,Completed
22723,Card,Completed
22724,M-Pesa,Failed
22725,Cash on Delivery,Completed
22726,M-Pesa,Completed
22727,Cash on Delivery,Completed
22728,Card,Failed
22729,Cash on Delivery,Completed
22730,Card,Failed
22731,Card,Completed
22732,Card,Completed
22733,Cash on Delivery,Completed
22734,Cash on Delivery,Completed
22735,Card,Completed
22736,Cash on Delivery,Completed
22737,Cash on Delivery,Completed
22738,M-Pesa,Refunded
22739,Card,Completed
22740,Cash on Delivery,Completed
22741,Card,Completed
22742,M-Pesa,Completed
22743,M-Pesa,Refunded
22744,M-Pesa,Completed
22745,Cash on Delivery,Completed
22746,M-Pesa,Completed
22747,Card,Refunded
22748,M-Pesa,Completed
22749,M-Pesa,Completed
22750,M-Pesa,Completed
22751,Cash on Delivery,Completed
22752,Cash on Delivery,Completed
22753,Card,Completed
22754,Card,Completed
22755,M-Pesa,Completed
22756,Cash on Delivery,Completed
22757,Cash on Delivery,Refunded
22758,Cash on Delivery,Completed
22759,Card,Completed
22760,M-Pesa,Completed
22761,M-Pesa,Completed
22762,Cash on Delivery,Completed
22763,M-Pesa,Completed
22764,Card,Refunded
22765,Card,Completed
22766,Cash on Delivery,Completed
22767,Card,Completed
22768,M-Pesa,Completed
22769,M-Pesa,Completed
22770,M-Pesa,Failed
22771,Cash on Delivery,Completed
22772,M-Pesa,Completed
22773,Cash on Delivery,Completed
22774,M-Pesa,Completed
22775,Card,Completed
22776,M-Pesa,Completed
22777,M-Pesa,Completed
22778,M-Pesa,Completed
22779,Card,Completed
22780,M-Pesa,Completed
22781,M-Pesa,Completed
22782,M-Pesa,Completed
22783,M-Pesa,Completed
22784,M-Pesa,Completed
22785,Cash on Delivery,Completed
22786,Card,Completed
22787,Card,Completed
22788,Card,Completed
22789,Cash on Delivery,Completed
22790,M-Pesa,Completed
22791,M-Pesa,Completed
22792,Card,Completed
22793,Card,Completed
22794,M-Pesa,Completed
22795,Cash on Delivery,Completed
22796,Card,Completed
22797,Cash on Delivery,Completed
22798,Card,Completed
22799,Cash on Delivery,Completed
22800,Cash on Delivery,Completed
22801,Card,Completed
22802,M-Pesa,Completed
22803,Card,Completed
22804,Card,Completed
22805,Card,Completed
22806,M-Pesa,Completed
22807,Card,Completed
22808,Cash on Delivery,Completed
22809,M-Pesa,Completed
22810,M-Pesa,Completed
22811,Card,Failed
22812,Cash on Delivery,Failed
22813,Cash on Delivery,Completed
22814,Cash on Delivery,Completed
22815,Cash on Delivery,Completed
22816,Cash on Delivery,Completed
22817,Cash on Delivery,Completed
22818,Card,Failed
22819,M-Pesa,Completed
22820,Card,Completed
22821,Card,Completed
22822,Card,Completed
22823,M-Pesa,Completed
22824,Cash on Delivery,Completed
22825,Card,Completed
22826,Card,Completed
22827,M-Pesa,Completed
22828,M-Pesa,Completed
22829,Cash on Delivery,Completed
22830,Card,Failed
22831,M-Pesa,Completed
22832,M-Pesa,Completed
22833,M-Pesa,Completed
22834,Card,Completed
22835,Cash on Delivery,Completed
22836,Cash on Delivery,Completed
22837,Card,Completed
22838,Card,Refunded
22839,Card,Refunded
22840,Card,Completed
22841,Card,Completed
22842,Card,Completed
22843,M-Pesa,Completed
22844,Card,Completed
22845,M-Pesa,Completed
22846,Card,Completed
22847,Card,Completed
22848,M-Pesa,Completed
22849,Card,Completed
22850,M-Pesa,Completed
22851,Card,Failed
22852,Cash on Delivery,Completed
22853,Cash on Delivery,Completed
22854,M-Pesa,Completed
22855,M-Pesa,Completed
22856,M-Pesa,Completed
22857,M-Pesa,Completed
22858,Card,Completed
22859,Cash on Delivery,Completed
22860,Cash on Delivery,Completed
22861,Card,Completed
22862,Card,Completed
22863,M-Pesa,Completed
22864,Card,Completed
22865,M-Pesa,Completed
22866,M-Pesa,Completed
22867,Cash on Delivery,Completed
22868,M-Pesa,Completed
22869,M-Pesa,Completed
22870,M-Pesa,Failed
22871,M-Pesa,Completed
22872,Card,Failed
22873,Card,Failed
22874,M-Pesa,Completed
22875,Card,Completed
22876,Cash on Delivery,Completed
22877,Cash on Delivery,Completed
22878,Card,Completed
22879,Cash on Delivery,Completed
22880,Cash on Delivery,Completed
22881,Cash on Delivery,Completed
22882,Card,Completed
22883,Card,Completed
22884,Cash on Delivery,Completed
22885,Card,Completed
22886,M-Pesa,Completed
22887,M-Pesa,Completed
22888,Cash on Delivery,Completed
22889,Card,Completed
22890,M-Pesa,Completed
22891,Card,Completed
22892,M-Pesa,Completed
22893,Card,Completed
22894,M-Pesa,Completed
22895,Card,Completed
22896,Card,Completed
22897,M-Pesa,Completed
22898,M-Pesa,Completed
22899,Cash on Delivery,Completed
22900,Card,Completed
22901,M-Pesa,Completed
22902,Cash on Delivery,Completed
22903,Card,Completed
22904,M-Pesa,Completed
22905,M-Pesa,Refunded
22906,Cash on Delivery,Completed
22907,Cash on Delivery,Completed
22908,Card,Completed
22909,Card,Completed
22910,Cash on Delivery,Completed
22911,M-Pesa,Completed
22912,Cash on Delivery,Completed
22913,Card,Refunded
22914,M-Pesa,Completed
22915,M-Pesa,Completed
22916,Card,Completed
22917,Cash on Delivery,Completed
22918,M-Pesa,Completed
22919,Card,Failed
22920,Cash on Delivery,Completed
22921,Card,Completed
22922,M-Pesa,Completed
22923,Card,Completed
22924,M-Pesa,Completed
22925,M-Pesa,Completed
22926,Card,Failed
22927,M-Pesa,Failed
22928,Card,Completed
22929,M-Pesa,Failed
22930,Card,Failed
22931,M-Pesa,Completed
22932,Cash on Delivery,Completed
22933,M-Pesa,Completed
22934,Card,Completed
22935,Cash on Delivery,Completed
22936,Cash on Delivery,Completed
22937,Cash on Delivery,Refunded
22938,Cash on Delivery,Completed
22939,Card,Completed
22940,M-Pesa,Completed
22941,Cash on Delivery,Completed
22942,Cash on Delivery,Completed
22943,Card,Completed
22944,Cash on Delivery,Completed
22945,Card,Completed
22946,Cash on Delivery,Completed
22947,Cash on Delivery,Completed
22948,Card,Completed
22949,M-Pesa,Completed
22950,Card,Failed
22951,Cash on Delivery,Refunded
22952,M-Pesa,Completed
22953,Cash on Delivery,Completed
22954,M-Pesa,Completed
22955,Card,Completed
22956,Cash on Delivery,Completed
22957,Cash on Delivery,Completed
22958,Cash on Delivery,Refunded
22959,Cash on Delivery,Completed
22960,Card,Completed
22961,Card,Completed
22962,M-Pesa,Refunded
22963,M-Pesa,Completed
22964,Card,Completed
22965,Cash on Delivery,Completed
22966,M-Pesa,Completed
22967,Cash on Delivery,Completed
22968,M-Pesa,Completed
22969,Card,Failed
22970,M-Pesa,Completed
22971,Cash on Delivery,Completed
22972,Cash on Delivery,Completed
22973,Cash on Delivery,Completed
22974,Cash on Delivery,Completed
22975,Cash on Delivery,Completed
22976,Card,Completed
22977,M-Pesa,Completed
22978,Cash on Delivery,Completed
22979,Card,Completed
22980,Card,Failed
22981,Cash on Delivery,Failed
22982,Card,Failed
22983,M-Pesa,Completed
22984,Card,Completed
22985,Cash on Delivery,Failed
22986,Card,Completed
22987,Cash on Delivery,Completed
22988,M-Pesa,Completed
22989,M-Pesa,Completed
22990,M-Pesa,Completed
22991,M-Pesa,Completed
22992,Card,Completed
22993,Card,Completed
22994,Cash on Delivery,Completed
22995,M-Pesa,Refunded
22996,M-Pesa,Completed
22997,M-Pesa,Completed
22998,M-Pesa,Failed
22999,M-Pesa,Completed
23000,Card,Completed
23001,Cash on Delivery,Completed
23002,Cash on Delivery,Completed
23003,M-Pesa,Completed
23004,Cash on Delivery,Completed
23005,Cash on Delivery,Completed
23006,M-Pesa,Completed
23007,Card,Completed
23008,M-Pesa,Completed
23009,M-Pesa,Completed
23010,Cash on Delivery,Completed
