order_id,customer_id,product_id,quantity,order_date
18766,3857,141,3,10/01/2024
18767,3259,28,2,26/03/2024
18768,654,5,4,13/09/2024
18769,4234,174,1,07/12/2023
18770,741,46,1,27/10/2024
18771,2262,81,1,28/02/2023
18772,291,155,2,14/01/2023
18773,2992,154,4,05/12/2024
18774,3642,62,1,23/12/2024
18775,2578,196,3,01/07/2024
18776,2740,72,2,13/01/2024
18777,1694,90,3,29/11/2023
18778,4645,97,1,06/09/2023
18779,1320,128,3,26/10/2023
18780,2822,140,4,15/07/2023
18781,3663,180,4,29/03/2023
18782,3230,165,3,11/04/2023
18783,1396,153,2,15/10/2023
18784,2968,39,2,29/06/2023
18785,3962,195,2,18/12/2023
18786,2615,147,1,21/12/2024
18787,1545,71,4,08/11/2024
18788,3902,77,2,17/03/2024
18789,4498,24,4,12/08/2024
18790,1781,179,2,02/09/2023
18791,2151,45,2,27/12/2024
18792,4883,8,3,26/03/2023
18793,4469,200,1,04/06/2023
18794,4434,173,2,07/06/2024
18795,1057,130,2,08/08/2024
18796,1446,158,1,02/12/2024
18797,1969,67,3,07/06/2024
18798,1097,173,2,04/09/2024
18799,1882,154,2,27/12/2023
18800,1205,17,3,05/11/2023
18801,1921,38,3,24/09/2023
18802,3584,67,3,23/07/2023
18803,3140,57,3,19/11/2024
18804,3975,161,4,09/09/2023
18805,3420,94,2,31/10/2023
18806,2039,72,4,24/04/2023
18807,1733,94,2,04/10/2024
18808,32,64,3,11/12/2023
18809,1969,23,3,21/08/2023
18810,2975,12,3,06/07/2023
18811,3331,103,2,17/09/2023
18812,3569,8,1,24/10/2024
18813,2926,200,2,03/07/2023
18814,2223,38,3,05/12/2024
18815,3439,33,1,20/11/2023
18816,15,176,1,09/04/2024
18817,3123,97,3,09/01/2023
18818,107,45,1,19/10/2024
18819,3794,75,1,03/12/2023
18820,4565,151,3,20/10/2024
18821,202,107,2,14/04/2023
18822,1795,115,1,26/04/2024
18823,1409,43,3,23/04/2024
18824,917,25,2,14/12/2023
18825,4432,15,2,26/12/2024
18826,1685,10,1,30/04/2023
18827,3167,148,3,01/09/2023
18828,65,16,4,03/09/2024
18829,4649,99,2,08/04/2023
18830,4320,125,2,20/05/2024
18831,3651,98,4,15/12/2024
18832,2016,57,2,11/12/2024
18833,1322,46,4,18/03/2024
18834,4025,111,2,01/07/2023
18835,613,124,3,14/01/2024
18836,652,129,3,04/10/2023
18837,4814,25,2,02/03/2024
18838,1388,56,4,08/02/2023
18839,2867,46,2,22/07/2023
18840,2121,187,1,29/05/2024
18841,4764,190,3,01/05/2024
18842,3196,189,4,16/02/2023
18843,4110,8,3,16/08/2024
18844,3829,41,2,12/03/2023
18845,3129,143,1,07/06/2023
18846,4867,44,3,31/08/2023
18847,3106,82,1,31/10/2023
18848,538,129,2,19/04/2024
18849,2419,111,3,18/06/2023
18850,2208,193,1,31/07/2024
18851,3178,117,3,10/04/2024
18852,2323,162,2,21/01/2023
18853,2038,132,3,23/03/2024
18854,4354,81,4,31/10/2024
18855,963,130,2,05/05/2024
18856,1244,167,4,11/10/2024
18857,533,182,1,20/06/2024
18858,1870,138,1,12/04/2023
18859,3131,42,1,25/10/2023
18860,1654,45,4,19/01/2023
18861,113,101,2,17/12/2024
18862,1300,154,4,02/09/2023
18863,2305,27,1,26/04/2023
18864,4425,167,2,14/06/2023
18865,3307,153,1,26/10/2024
18866,4147,29,4,03/08/2024
18867,1702,110,4,13/06/2024
18868,3815,22,2,16/08/2023
18869,221,115,3,17/03/2023
18870,2831,90,1,25/05/2023
18871,2644,188,3,24/12/2023
18872,3881,90,2,25/12/2024
18873,4318,180,2,10/06/2024
18874,3782,85,1,30/09/2023
18875,1959,149,3,18/10/2024
18876,1297,106,2,25/07/2023
18877,1033,136,1,06/06/2023
18878,4323,117,3,11/07/2023
18879,2606,66,1,04/02/2023
18880,3184,113,4,13/08/2024
18881,4951,18,3,21/12/2024
18882,3229,81,2,13/10/2024
18883,1476,143,2,19/11/2024
18884,2366,3,2,12/03/2024
18885,2408,85,3,24/01/2024
18886,936,83,3,20/03/2023
18887,2968,59,1,28/11/2024
18888,2950,183,2,22/06/2023
18889,2246,122,4,02/11/2023
18890,2638,160,4,07/05/2024
18891,4338,11,3,09/04/2023
18892,3951,181,4,03/02/2023
18893,2659,157,2,13/07/2023
18894,1815,67,3,27/10/2024
18895,3284,132,3,09/05/2023
18896,1297,137,4,18/09/2023
18897,3156,57,3,20/02/2024
18898,1648,166,1,03/10/2024
18899,360,7,4,27/10/2024
18900,3453,193,2,23/09/2023
18901,3612,163,4,21/03/2023
18902,1165,175,3,13/12/2023
18903,3245,34,3,29/11/2024
18904,4026,63,4,10/12/2023
18905,3701,9,1,28/11/2024
18906,503,90,2,02/03/2023
18907,4205,200,3,13/04/2024
18908,4839,19,2,02/05/2023
18909,1344,154,4,22/12/2024
18910,3380,174,1,10/03/2024
18911,3813,56,4,20/06/2023
18912,811,10,1,06/09/2024
18913,786,120,2,29/02/2024
18914,228,171,2,10/04/2024
18915,4948,158,2,23/03/2024
18916,828,40,2,13/12/2024
18917,379,183,3,24/03/2024
18918,3812,186,1,28/09/2023
18919,2026,31,3,23/03/2023
18920,3365,200,4,05/02/2023
18921,3377,47,3,26/02/2024
18922,2339,37,3,29/05/2023
18923,1129,185,4,04/02/2024
18924,291,79,4,16/09/2023
18925,3549,185,3,26/04/2024
18926,2725,99,4,11/06/2024
18927,60,131,4,13/06/2023
18928,4202,157,1,12/07/2023
18929,2671,45,1,22/08/2024
18930,3340,87,4,12/02/2024
18931,2790,73,3,19/08/2023
18932,3655,2,3,18/02/2023
18933,3191,143,1,24/04/2023
18934,4996,146,4,12/08/2024
18935,2493,157,1,22/02/2024
18936,4402,40,1,04/03/2023
18937,2663,3,4,27/02/2023
18938,202,58,1,14/01/2024
18939,3162,71,4,12/11/2024
18940,471,94,4,17/08/2023
18941,3027,166,3,30/01/2024
18942,3357,157,1,04/10/2024
18943,3755,159,4,19/04/2024
18944,2357,126,4,14/11/2024
18945,3974,193,3,09/03/2024
18946,4829,105,2,29/01/2023
18947,2584,43,3,11/02/2024
18948,4472,155,1,22/12/2023
18949,3786,155,3,16/06/2024
18950,2547,118,1,01/06/2023
18951,2684,69,2,13/10/2024
18952,4238,3,1,13/07/2024
18953,3124,157,1,30/07/2023
18954,3142,103,1,22/10/2023
18955,2308,141,1,19/01/2023
18956,3791,97,3,26/06/2023
18957,3111,60,1,05/01/2023
18958,348,84,2,22/05/2024
18959,1602,67,4,15/12/2024
18960,3597,198,3,30/03/2023
18961,3778,107,1,05/09/2023
18962,4924,81,2,02/12/2023
18963,2554,123,3,13/08/2024
18964,4521,47,3,01/03/2024
18965,3779,196,1,26/08/2023
18966,322,97,2,23/08/2023
18967,3662,161,3,18/09/2024
18968,2298,6,1,02/10/2024
18969,180,118,4,27/04/2023
18970,3966,192,1,08/04/2023
18971,1713,78,2,29/04/2023
18972,29,199,4,26/12/2023
18973,3568,70,1,11/08/2023
18974,2034,179,2,22/02/2023
18975,738,67,3,28/09/2024
18976,3720,101,4,26/11/2023
18977,55,150,3,06/05/2024
18978,2926,200,1,25/11/2024
18979,1434,24,2,04/08/2024
18980,2065,65,3,18/01/2024
18981,3643,181,2,16/06/2024
18982,4184,128,3,21/09/2024
18983,3295,169,2,12/10/2023
18984,3856,100,3,12/12/2023
18985,2752,32,2,16/11/2023
18986,3634,69,3,20/06/2024
18987,725,71,1,08/04/2023
18988,1254,45,2,28/01/2024
18989,1178,32,1,12/09/2024
18990,1297,28,3,16/05/2023
18991,895,97,2,01/09/2023
18992,2500,14,3,05/03/2023
18993,1330,141,3,03/11/2024
18994,2475,178,1,24/12/2024
18995,2628,168,1,18/10/2024
18996,4347,129,1,17/10/2024
18997,2451,175,3,07/04/2024
18998,2969,113,1,09/12/2024
18999,1170,113,1,24/12/2023
19000,3440,30,2,22/05/2023
19001,2368,34,2,29/08/2023
19002,4295,46,1,07/01/2024
19003,1465,1,4,03/02/2023
19004,2193,162,1,22/07/2023
19005,1731,187,1,27/07/2023
19006,3295,135,1,17/06/2023
19007,1124,193,4,02/09/2024
19008,4622,170,3,01/06/2023
19009,1489,19,3,13/06/2024
19010,265,141,4,02/01/2024
19011,2030,23,2,13/07/2023
19012,1244,66,4,27/05/2024
19013,3767,131,1,03/09/2023
19014,396,86,4,02/05/2024
19015,1481,164,2,15/09/2023
19016,108,177,3,18/09/2023
19017,3564,200,1,24/08/2024
19018,2907,87,1,21/10/2023
19019,4732,72,3,20/09/2023
19020,3439,185,4,02/09/2024
19021,3197,89,2,02/04/2023
19022,1186,192,3,04/04/2024
19023,4132,111,2,22/05/2024
19024,3076,139,1,23/04/2024
19025,413,41,3,22/05/2023
19026,3159,6,4,26/02/2023
19027,483,106,3,07/06/2023
19028,2960,45,3,16/06/2023
19029,3848,185,1,17/06/2024
19030,603,82,1,13/11/2023
19031,1082,161,2,01/10/2024
19032,4268,189,1,07/06/2023
19033,4356,18,1,09/07/2024
19034,25,7,2,29/03/2023
19035,198,29,3,12/11/2023
19036,2627,197,3,03/08/2023
19037,423,144,1,02/10/2024
19038,1142,197,4,20/02/2023
19039,2054,74,4,07/03/2024
19040,1121,157,3,15/09/2024
19041,4168,157,2,15/11/2023
19042,4528,16,3,16/07/2023
19043,4476,4,1,11/08/2024
19044,1794,65,2,21/07/2024
19045,4904,72,3,02/11/2024
19046,56,129,3,30/03/2023
19047,2264,131,3,21/11/2024
19048,21,64,4,26/07/2024
19049,3699,66,4,22/11/2024
19050,291,89,2,26/08/2023
19051,1995,57,2,01/09/2023
19052,835,101,2,07/10/2024
19053,4284,110,4,16/12/2024
19054,4310,18,2,04/02/2024
19055,1915,106,3,01/03/2024
19056,2602,39,1,25/07/2024
19057,1502,124,1,02/03/2024
19058,3322,121,3,12/03/2024
19059,4689,84,3,06/01/2024
19060,4137,7,2,27/03/2023
19061,20,183,1,25/11/2023
19062,1033,112,2,28/11/2023
19063,825,145,2,23/11/2024
19064,3275,68,4,26/03/2024
19065,3662,36,3,25/07/2023
19066,3794,124,2,27/05/2023
19067,748,1,3,27/12/2024
19068,4082,35,1,08/10/2023
19069,2367,76,1,11/03/2024
19070,968,145,2,05/06/2024
19071,3548,80,4,22/10/2024
19072,4348,156,2,15/05/2023
19073,4436,32,1,12/08/2024
19074,2799,183,1,08/07/2023
19075,3016,35,4,14/03/2023
19076,1805,128,1,28/06/2024
19077,2679,19,4,27/05/2024
19078,2024,93,3,19/07/2024
19079,401,93,4,20/12/2024
19080,2419,80,4,13/03/2024
19081,4433,4,4,16/08/2023
19082,1924,149,3,14/01/2024
19083,1369,113,4,13/11/2024
19084,2321,115,2,09/08/2024
19085,3325,172,2,09/12/2024
19086,1878,62,2,28/03/2024
19087,2688,129,2,03/06/2023
19088,1398,83,4,11/06/2024
19089,3676,51,1,26/09/2024
19090,1920,116,4,25/10/2023
19091,6,108,2,22/11/2023
19092,586,145,4,26/12/2024
19093,1522,37,4,20/01/2024
19094,3879,36,2,26/11/2024
19095,3470,157,4,01/10/2024
19096,822,69,2,29/09/2024
19097,4334,102,1,01/10/2023
19098,3094,131,2,21/12/2024
19099,3113,143,2,04/09/2023
19100,858,195,1,15/08/2023
19101,2306,77,3,27/05/2023
19102,2551,197,2,15/10/2024
19103,2187,149,2,04/07/2024
19104,1226,105,3,30/03/2024
19105,2557,23,3,30/09/2023
19106,654,47,2,23/01/2024
19107,1340,34,2,02/08/2024
19108,4557,41,3,01/07/2023
19109,2718,47,2,27/02/2024
19110,3393,159,2,01/02/2024
19111,1063,35,3,20/02/2023
19112,4529,135,1,02/05/2024
19113,2533,45,3,26/02/2024
19114,1609,57,3,04/12/2024
19115,1082,117,1,15/02/2024
19116,2649,150,4,24/11/2024
19117,4751,111,2,27/11/2023
19118,2655,70,2,29/10/2024
19119,156,149,2,02/12/2023
19120,4297,103,1,08/06/2023
19121,3070,49,3,19/05/2024
19122,1964,47,4,26/12/2024
19123,4595,101,1,25/02/2023
19124,1235,155,4,04/06/2024
19125,1477,10,1,03/07/2023
19126,3756,86,3,29/10/2023
19127,831,172,4,20/10/2024
19128,3729,179,3,01/08/2023
19129,1343,146,3,29/11/2023
19130,2165,196,1,13/05/2024
19131,2745,99,4,10/03/2024
19132,4299,38,4,30/07/2024
19133,1845,36,4,14/05/2023
19134,462,60,3,27/10/2023
19135,2992,196,4,05/12/2023
19136,1579,74,2,18/06/2024
19137,201,96,3,12/11/2023
19138,516,74,1,22/04/2024
19139,4840,173,3,07/02/2024
19140,4971,74,2,03/12/2024
19141,2397,114,1,29/08/2023
19142,3232,137,3,26/11/2023
19143,3697,13,3,24/04/2024
19144,1276,185,3,02/02/2024
19145,3294,82,2,23/10/2023
19146,1630,111,3,12/06/2024
19147,4019,57,3,17/03/2024
19148,4490,165,1,11/09/2023
19149,2017,175,2,16/06/2023
19150,167,11,3,12/08/2024
19151,976,156,1,03/10/2024
19152,4548,6,2,10/07/2024
19153,860,161,1,11/08/2024
19154,3945,142,2,09/07/2023
19155,210,175,1,16/01/2024
19156,4864,29,1,14/01/2024
19157,1609,103,3,15/03/2024
19158,214,143,1,09/02/2024
19159,3432,184,2,13/10/2023
19160,973,69,2,01/11/2024
19161,3800,86,2,24/01/2023
19162,304,159,4,28/06/2023
19163,1836,19,3,26/11/2023
19164,861,146,3,20/04/2023
19165,4048,186,4,04/11/2024
19166,1856,198,2,14/06/2024
19167,3462,30,1,30/09/2023
19168,2168,163,2,12/03/2024
19169,1634,17,1,02/02/2024
19170,2475,144,1,06/06/2024
19171,2378,68,1,21/09/2024
19172,1751,33,1,02/05/2024
19173,2683,36,1,01/11/2023
19174,3412,11,4,26/01/2024
19175,4660,188,2,26/05/2023
19176,4276,120,2,06/06/2024
19177,4386,4,3,03/05/2024
19178,4283,191,2,19/11/2024
19179,486,100,1,10/11/2023
19180,1361,5,2,20/07/2024
19181,773,192,4,28/12/2023
19182,3778,85,1,15/07/2024
19183,1833,132,4,29/11/2024
19184,1300,114,3,10/06/2024
19185,182,35,2,21/12/2023
19186,1263,26,2,01/05/2023
19187,3906,154,4,11/07/2023
19188,146,19,2,23/06/2023
19189,3943,37,1,13/04/2023
19190,1840,139,3,30/12/2023
19191,4595,66,4,18/01/2024
19192,803,128,1,17/01/2024
19193,1999,31,4,04/03/2023
19194,3951,146,2,08/08/2023
19195,1319,44,3,28/12/2024
19196,4627,16,1,07/10/2024
19197,3799,186,4,25/06/2024
19198,2259,2,3,20/12/2023
19199,2941,59,1,12/01/2024
19200,4062,120,3,09/12/2024
19201,2053,176,1,24/09/2023
19202,3853,164,3,01/02/2024
19203,216,8,2,07/07/2023
19204,786,36,4,25/05/2023
19205,1636,107,2,17/05/2024
19206,2300,25,2,29/12/2023
19207,3753,168,1,25/11/2024
19208,3110,125,3,11/01/2024
19209,4324,4,2,09/10/2024
19210,285,109,1,25/04/2023
19211,3582,171,1,31/12/2024
19212,2011,155,4,03/10/2024
19213,2414,166,1,07/02/2024
19214,1644,109,4,21/05/2024
19215,1128,166,4,11/08/2023
19216,3473,120,3,17/06/2024
19217,1270,192,3,22/05/2024
19218,3779,145,3,12/10/2024
19219,644,141,3,06/04/2024
19220,2779,85,3,16/01/2023
19221,26,79,1,22/04/2024
19222,3323,112,1,20/12/2023
19223,2046,117,1,03/09/2023
19224,3938,24,2,24/04/2024
19225,4808,7,3,28/04/2023
19226,1026,192,1,12/06/2023
19227,3831,117,3,22/12/2023
19228,1069,63,4,12/12/2023
19229,939,150,2,23/07/2023
19230,4099,106,2,08/01/2024
19231,1473,181,1,09/10/2024
19232,3648,74,2,09/12/2023
19233,2326,12,3,31/05/2024
19234,176,200,4,01/02/2024
19235,1144,104,4,17/10/2024
19236,3511,125,3,12/05/2024
19237,4063,22,1,05/08/2024
19238,951,167,2,27/11/2024
19239,4437,47,1,16/06/2023
19240,2745,192,4,06/04/2023
19241,121,44,4,21/04/2023
19242,4671,16,1,19/08/2023
19243,1921,59,3,03/11/2024
19244,1685,34,1,10/08/2023
19245,969,174,4,23/05/2024
19246,3809,198,3,29/04/2023
19247,4781,55,1,14/08/2024
19248,3316,120,4,26/02/2024
19249,4739,114,3,29/12/2024
19250,1105,74,3,18/12/2023
19251,4390,24,1,05/08/2023
19252,2506,155,1,24/02/2024
19253,4843,111,1,09/05/2024
19254,3885,144,2,10/11/2024
19255,733,130,1,26/07/2024
19256,1582,159,3,10/07/2023
19257,3680,63,3,01/08/2024
19258,3853,47,3,16/08/2023
19259,2428,19,1,05/05/2024
19260,324,56,2,11/07/2024
19261,3700,11,2,13/12/2024
19262,2993,86,3,23/03/2023
19263,362,121,4,01/05/2024
19264,2101,136,2,20/05/2024
19265,4498,74,2,18/11/2024
19266,4777,134,4,22/09/2024
19267,1893,159,1,12/01/2023
19268,2755,99,3,22/01/2024
19269,1473,50,3,16/01/2023
19270,1107,104,2,02/11/2024
19271,2427,29,3,09/04/2023
19272,1804,21,1,31/07/2023
19273,2028,169,2,07/07/2023
19274,81,69,2,02/12/2023
19275,2969,197,4,05/07/2024
19276,2542,88,4,17/08/2023
19277,3740,79,1,03/11/2024
19278,2989,184,1,26/01/2023
19279,4837,28,4,17/02/2023
19280,325,162,1,03/03/2023
19281,2362,56,1,27/04/2024
19282,1235,183,2,19/02/2024
19283,103,172,4,07/08/2023
19284,4913,160,3,14/11/2023
19285,747,124,4,09/07/2023
19286,4909,29,4,24/08/2024
19287,3692,3,1,21/06/2024
19288,3486,69,3,19/09/2024
19289,1248,11,3,13/06/2024
19290,3065,176,1,22/06/2023
19291,1720,105,3,25/08/2023
19292,2203,53,3,31/05/2024
19293,3306,56,3,22/04/2024
19294,2537,181,3,09/01/2023
19295,3486,154,2,02/09/2023
19296,1790,137,2,09/08/2023
19297,1765,108,4,22/03/2024
19298,3358,193,1,16/03/2024
19299,4683,102,3,11/11/2023
19300,2998,56,4,05/02/2023
19301,260,28,2,01/09/2024
19302,1919,151,4,03/12/2024
19303,1787,159,1,13/01/2023
19304,100,194,3,02/10/2023
19305,3906,189,3,18/05/2023
19306,2343,82,2,22/07/2023
19307,3234,16,1,05/02/2023
19308,3250,187,3,17/09/2023
19309,328,176,2,23/12/2023
19310,1352,17,2,18/02/2024
19311,2812,35,1,08/07/2023
19312,2290,95,2,09/06/2023
19313,1366,187,1,15/03/2023
19314,3163,169,1,28/10/2023
19315,3100,37,1,14/10/2023
19316,4555,113,4,26/11/2024
19317,3703,30,1,21/08/2023
19318,1409,82,4,25/10/2023
19319,1511,144,4,28/03/2023
19320,220,105,3,11/01/2024
19321,4955,47,4,16/03/2023
19322,2169,28,3,13/01/2023
19323,3187,149,4,22/02/2023
19324,3240,41,2,22/04/2023
19325,4531,45,2,01/07/2023
19326,1270,97,4,26/10/2023
19327,4376,112,1,27/05/2023
19328,3818,192,3,27/02/2024
19329,68,141,2,09/02/2024
19330,1672,171,1,06/03/2024
19331,743,119,4,18/05/2023
19332,2013,110,2,10/05/2024
19333,1706,117,3,28/02/2023
19334,1447,58,4,24/10/2023
19335,3070,20,4,06/05/2023
19336,291,114,1,17/10/2024
19337,3680,191,2,17/10/2023
19338,3911,1,3,17/08/2023
19339,4652,23,3,13/02/2023
19340,353,33,3,06/09/2023
19341,1264,185,4,12/08/2024
19342,1827,182,3,14/05/2023
19343,4379,194,1,16/08/2024
19344,1606,95,3,05/05/2023
19345,3837,123,1,22/09/2024
19346,3399,159,3,13/09/2023
19347,4552,182,4,23/11/2023
19348,3007,144,3,01/05/2024
19349,1005,165,3,08/11/2023
19350,2079,101,3,26/10/2024
19351,2496,135,2,11/04/2024
19352,2262,1,4,26/04/2023
19353,3765,146,3,29/08/2024
19354,1738,170,4,16/07/2024
19355,3097,39,1,17/03/2024
19356,2445,26,3,04/09/2023
19357,337,75,2,22/08/2024
19358,2984,193,4,11/08/2023
19359,968,125,1,07/03/2024
19360,4999,125,1,13/09/2023
19361,672,57,2,30/10/2024
19362,1304,197,3,22/11/2024
19363,4865,17,4,27/04/2023
19364,2671,135,3,12/02/2023
19365,2607,102,1,29/02/2024
19366,1715,199,1,11/10/2023
19367,2596,12,1,09/02/2024
19368,2971,38,1,02/01/2023
19369,3270,176,2,06/11/2023
19370,2602,183,1,26/12/2024
19371,479,54,1,24/05/2023
19372,844,72,1,07/02/2023
19373,1626,15,4,09/07/2024
19374,1881,30,4,03/12/2023
19375,3652,55,3,30/09/2023
19376,2118,73,4,22/11/2024
19377,505,109,2,25/08/2024
19378,110,149,3,14/05/2023
19379,1406,60,3,04/01/2023
19380,4493,136,2,27/12/2024
19381,3481,175,3,16/01/2024
19382,351,120,1,03/11/2023
19383,1558,164,1,06/11/2024
19384,3043,73,4,22/01/2024
19385,2837,26,1,29/04/2024
19386,3629,84,2,25/08/2023
19387,2042,123,1,28/02/2023
19388,111,70,1,30/04/2023
19389,4305,162,3,20/03/2024
19390,1766,60,4,04/02/2024
19391,1202,151,1,27/06/2023
19392,2979,125,2,19/07/2023
19393,2473,85,3,18/11/2023
19394,2376,169,4,19/05/2024
19395,11,90,2,10/07/2023
19396,4952,69,2,27/08/2024
19397,2302,183,4,28/12/2024
19398,1590,73,3,29/06/2024
19399,1502,124,2,12/02/2023
19400,129,45,1,10/04/2023
19401,3604,61,2,04/05/2023
19402,4196,161,3,02/06/2024
19403,290,180,3,11/02/2024
19404,1677,111,1,29/12/2023
19405,1845,81,1,12/07/2023
19406,3636,104,2,11/04/2023
19407,2694,111,3,18/04/2023
19408,1828,19,3,26/05/2023
19409,4761,8,1,16/08/2023
19410,1371,198,2,04/12/2024
19411,4794,134,1,13/01/2024
19412,3823,200,1,25/08/2024
19413,183,185,4,28/01/2023
19414,351,88,1,20/03/2023
19415,3587,60,3,02/10/2024
19416,1402,119,3,22/02/2024
19417,2756,147,4,22/11/2024
19418,4774,125,3,15/07/2023
19419,2850,180,3,15/06/2024
19420,4436,169,4,22/11/2023
19421,3213,91,2,17/03/2024
19422,4207,88,4,07/01/2024
19423,3968,166,3,06/01/2024
19424,3928,127,4,18/06/2023
19425,3430,69,2,04/10/2023
19426,3489,144,3,14/04/2023
19427,1896,39,3,14/11/2024
19428,2909,97,4,13/06/2023
19429,1412,51,4,18/01/2023
19430,3383,133,3,22/09/2023
19431,1944,116,3,13/04/2024
19432,4000,83,4,10/01/2024
19433,3119,190,2,10/08/2024
19434,656,115,1,04/05/2023
19435,350,41,1,17/08/2023
19436,3999,85,1,10/12/2023
19437,1144,195,3,28/11/2024
19438,398,59,1,11/08/2024
19439,646,92,4,23/02/2024
19440,4509,147,2,05/02/2023
19441,4133,80,2,17/05/2024
19442,2235,62,2,25/05/2024
19443,4516,181,4,06/08/2023
19444,2773,194,1,14/11/2023
19445,1484,8,2,15/07/2024
19446,2235,46,3,30/12/2023
19447,1984,102,2,15/01/2024
19448,1963,140,4,05/11/2023
19449,810,88,1,09/02/2024
19450,3197,65,1,08/09/2023
19451,4416,23,4,31/05/2023
19452,514,39,4,19/05/2023
19453,334,60,1,05/07/2024
19454,2513,155,1,07/01/2023
19455,4096,185,2,01/10/2024
19456,4820,44,2,17/05/2024
19457,8,70,3,22/11/2024
19458,2004,156,2,25/06/2023
19459,4260,151,4,20/02/2023
19460,4877,116,4,23/12/2024
19461,2129,34,3,09/02/2024
19462,1299,25,4,11/01/2024
19463,2947,139,1,08/10/2024
19464,1845,48,4,14/12/2024
19465,3612,65,4,16/06/2024
19466,3066,102,3,21/05/2024
19467,1103,138,2,23/01/2023
19468,680,154,1,19/04/2024
19469,4534,138,2,15/01/2023
19470,3370,18,1,04/07/2023
19471,4048,188,3,15/11/2024
19472,2824,73,2,15/12/2023
19473,10,45,1,26/11/2024
19474,4254,154,2,11/06/2024
19475,2832,106,1,16/12/2023
19476,3948,137,2,30/11/2024
19477,4217,36,3,29/05/2023
19478,2187,143,2,21/01/2024
19479,674,152,4,15/10/2024
19480,2028,168,4,01/07/2024
19481,1457,130,2,30/08/2023
19482,44,132,1,20/11/2023
19483,4912,95,2,23/08/2023
19484,4194,20,3,25/03/2024
19485,3610,167,2,01/06/2024
19486,1895,45,1,24/04/2024
19487,3782,154,2,08/02/2023
19488,2287,188,4,06/02/2024
19489,4571,197,3,08/06/2023
19490,2572,68,2,21/03/2024
19491,1416,86,1,24/01/2024
19492,9,70,2,03/03/2023
19493,1863,118,3,06/03/2023
19494,1234,31,4,14/05/2023
19495,3126,127,4,30/06/2023
19496,4712,197,4,27/07/2023
19497,2458,135,2,30/12/2024
19498,10,69,1,13/01/2023
19499,3005,4,3,13/06/2023
19500,4648,37,2,10/01/2023
19501,4976,118,3,16/11/2024
19502,268,2,1,22/06/2024
19503,3862,177,4,17/07/2024
19504,2715,17,3,28/09/2023
19505,4547,17,3,18/10/2023
19506,2642,168,3,31/03/2023
19507,3807,51,1,20/12/2023
19508,1392,114,3,07/08/2023
19509,1083,28,2,15/07/2023
19510,294,122,3,02/01/2024
19511,4080,46,2,13/10/2024
19512,2836,114,3,12/01/2024
19513,4965,109,2,31/05/2023
19514,4206,127,1,07/07/2024
19515,2155,106,1,15/03/2024
19516,2345,87,3,17/05/2024
19517,3924,102,2,28/12/2023
19518,1855,49,3,16/02/2024
19519,3869,145,4,02/08/2024
19520,3791,27,4,04/09/2023
19521,3033,190,3,10/12/2024
19522,845,11,4,17/01/2023
19523,1708,124,3,23/11/2023
19524,2008,172,2,04/09/2024
19525,1274,108,2,20/10/2024
19526,4435,36,3,30/04/2023
19527,2105,121,1,12/07/2024
19528,2968,144,1,30/01/2023
19529,4243,60,4,15/04/2023
19530,4842,97,1,08/11/2024
19531,1213,180,2,03/11/2023
19532,2296,22,4,15/10/2023
19533,2198,77,2,04/12/2023
19534,4810,199,3,22/04/2023
19535,3285,121,2,20/11/2024
19536,2265,38,3,16/06/2024
19537,1611,65,1,16/07/2024
19538,1419,179,3,17/11/2023
19539,1787,86,2,14/10/2024
19540,4400,127,1,09/09/2023
19541,3483,151,4,02/05/2024
19542,1878,127,2,23/07/2023
19543,2908,15,1,03/05/2024
19544,380,108,4,24/08/2024
19545,3301,79,4,06/11/2024
19546,694,31,2,03/03/2023
19547,3577,156,4,06/12/2023
19548,4146,67,4,03/01/2024
19549,1448,170,2,23/07/2024
19550,2391,153,1,27/05/2024
19551,1756,33,1,26/08/2023
19552,3085,97,1,05/04/2024
19553,1880,151,4,17/04/2024
19554,2810,92,3,08/03/2024
19555,848,53,3,28/07/2023
19556,2972,144,2,20/08/2024
19557,4062,165,2,03/07/2023
19558,1196,133,1,06/06/2023
19559,1513,139,4,03/09/2023
19560,3903,12,2,04/04/2024
19561,3321,21,1,01/12/2024
19562,2458,146,4,03/03/2024
19563,3463,142,1,03/05/2024
19564,3451,33,2,02/09/2023
19565,227,149,1,14/12/2024
19566,1808,154,2,19/04/2023
19567,4309,153,4,20/02/2024
19568,419,35,4,13/10/2024
19569,1876,63,4,25/03/2024
19570,3156,114,1,17/02/2023
19571,919,117,4,08/05/2023
19572,4873,119,3,25/04/2023
19573,4055,125,1,14/06/2024
19574,3819,148,2,02/05/2024
19575,4272,63,3,01/07/2023
19576,2632,194,2,13/05/2024
19577,3675,105,1,01/07/2024
19578,1346,118,1,04/08/2024
19579,4631,140,2,13/11/2024
19580,1830,32,2,18/08/2023
19581,1664,107,3,26/02/2023
19582,4420,97,3,09/02/2023
19583,85,48,3,18/03/2023
19584,3813,120,2,02/08/2023
19585,887,187,2,01/02/2024
19586,3340,20,2,24/12/2023
19587,4208,105,2,06/05/2023
19588,2676,101,2,15/03/2024
19589,2798,37,1,25/10/2023
19590,4148,40,1,09/09/2023
19591,2132,119,1,06/11/2023
19592,3695,189,3,09/04/2024
19593,2760,56,4,03/01/2023
19594,2779,14,4,09/09/2024
19595,741,164,1,26/02/2023
